Time,GyroX,GyroY,GyroZ,Accelerometer,HeelLeft,FrontLeft,HeelRight,FrontRight,DataType ,,Time,Accelerometer
1.54764E+12,-0.33046064,-1.0124481,0.3974813,-7.59572,948,559,960,615,0,,1.54764E+12,-7.59572
1.54764E+12,-0.6019291,-0.9235584,0.36341247,-8.952878,955,549,962,585,0,,1.54764E+12,-8.952878
1.54764E+12,0.2657264,0.35826373,0.3857701,-6.327224,947,531,959,609,0,,1.54764E+12,-6.327224
1.54764E+12,0.48026225,-0.17137387,0.6641676,-3.4903247,892,510,949,636,0,,1.54764E+12,-3.4903247
1.54764E+12,-0.08824385,-1.1604345,0.3974813,-4.9436913,905,503,947,638,0,,1.54764E+12,-4.9436913
1.54764E+12,-0.6881833,-1.580448,0.37990582,-4.671068,937,481,959,584,0,,1.54764E+12,-4.671068
1.54764E+12,-0.4976108,-0.98476714,0.37512362,-5.4574966,932,512,959,547,0,,1.54764E+12,-5.4574966
1.54764E+12,-0.22451915,-1.0640923,0.38470548,-4.4854126,925,534,959,542,0,,1.54764E+12,-4.4854126
1.54764E+12,-0.2101551,-0.7596022,0.28621656,-4.081884,925,543,951,575,0,,1.54764E+12,-4.081884
1.54764E+12,-0.013718287,-0.80964077,0.18081611,-3.865113,919,552,952,626,0,,1.54764E+12,-3.865113
1.54764E+12,-0.8537278,-1.5575492,0.18880972,-5.31327,932,551,959,639,0,,1.54764E+12,-5.31327
1.54764E+12,-0.48589966,-1.2578588,0.38044688,-5.696677,933,543,959,642,0,,1.54764E+12,-5.696677
1.54764E+12,0.16619025,-0.59351665,0.33625513,-3.6192477,913,535,958,650,0,,1.54764E+12,-3.6192477
1.54764E+12,0.16299629,-0.8846899,0.15261158,-1.6542114,896,525,957,657,0,,1.54764E+12,-1.6542114
1.54764E+12,-0.6743254,-0.9687974,0.033370696,-3.75022,912,484,952,661,0,,1.54764E+12,-3.75022
1.54764E+12,-0.8601157,-0.6494021,-0.024644049,-5.4863997,862,485,944,664,0,,1.54764E+12,-5.4863997
1.54764E+12,-0.33365458,-0.53761375,0.2244668,-5.404364,496,492,947,645,0,,1.54764E+12,-5.404364
1.54764E+12,0.21835814,-0.38590974,0.06211627,-3.5540488,123,511,940,664,0,,1.54764E+12,-3.5540488
1.54764E+12,0.4605575,-0.567424,-0.119397976,-7.605833,167,524,953,666,0,,1.54764E+12,-7.605833
1.54764E+12,0.6474124,-0.3805865,-0.024102997,-3.7950683,242,513,953,674,0,,1.54764E+12,-3.7950683
1.54764E+12,1.0583676,-0.46202356,0.27344072,-5.3755,744,512,958,681,0,,1.54764E+12,-5.3755
1.54764E+12,0.8188212,-0.4290194,0.82386523,-5.56016,569,519,960,681,0,,1.54764E+12,-5.56016
1.54764E+12,0.48239154,0.044732787,1.0085908,-5.0766172,598,524,956,695,0,,1.54764E+12,-5.0766172
1.54764E+12,-0.072797686,-0.42689008,0.57793087,-4.128954,782,516,955,703,0,,1.54764E+12,-4.128954
1.54764E+12,-0.3490833,-1.4388494,-0.011327187,-5.9609113,810,487,956,690,0,,1.54764E+12,-5.9609113
1.54764E+12,-0.22930136,-0.5360255,0.16910495,-9.262074,735,509,942,690,0,,1.54764E+12,-9.262074
1.54764E+12,0.19706513,-0.22408283,0.4107807,-11.232311,904,468,945,701,0,,1.54764E+12,-11.232311
1.54764E+12,0.8273384,0.37477455,0.6780081,-5.6102853,763,502,926,711,0,,1.54764E+12,-5.6102853
1.54764E+12,0.22848105,-0.3348065,0.29686305,-6.167789,815,507,945,712,0,,1.54764E+12,-6.167789
1.54764E+12,0.4137303,0.021834068,0.63702774,-8.87997,763,531,953,715,0,,1.54764E+12,-8.87997
1.54764E+12,0.49994957,0.26670375,1.2837944,-8.558562,881,530,958,702,0,,1.54764E+12,-8.558562
1.54764E+12,0.42809436,0.95713854,1.2774065,-8.252526,869,517,956,672,0,,1.54764E+12,-8.252526
1.54764E+12,0.14011504,0.1788788,1.0996097,-10.876149,901,529,969,683,0,,1.54764E+12,-10.876149
1.54764E+12,0.40573668,-0.039357174,0.6136054,-13.073366,901,521,973,670,0,,1.54764E+12,-13.073366
1.54764E+12,0.03843215,-0.078749254,1.1528423,-9.287836,918,534,973,640,0,,1.54764E+12,-9.287836
1.54764E+12,0.12732176,0.65584236,1.3136046,-9.882575,859,546,967,570,0,,1.54764E+12,-9.882575
1.54764E+12,-0.80101883,0.33538246,1.0117848,-7.902819,838,552,961,603,0,,1.54764E+12,-7.902819
1.54764E+12,-0.45128977,-0.06757915,0.07328638,-13.855341,837,541,967,646,0,,1.54764E+12,-13.855341
1.54764E+12,0.003839724,0.037803832,0.57953656,-10.139923,879,552,972,662,0,,1.54764E+12,-10.139923
1.54764E+12,-0.42519712,0.6664889,0.9814336,-11.073326,907,549,968,663,0,,1.54764E+12,-11.073326
1.54764E+12,-0.17980382,0.54564226,0.9500351,-9.760605,897,523,961,666,0,,1.54764E+12,-9.760605
1.54764E+12,0.18748327,-0.32148966,-0.086393796,-9.830697,909,499,972,678,0,,1.54764E+12,-9.830697
1.54764E+12,-0.12496557,0.33644712,0.30592132,-8.419507,883,523,971,644,0,,1.54764E+12,-8.419507
1.54764E+12,-0.703071,0.3220656,0.31922072,-11.456428,898,525,967,593,0,,1.54764E+12,-11.456428
1.54764E+12,-0.01691224,-0.06012659,-0.24822073,-9.806928,911,527,968,556,0,,1.54764E+12,-9.806928
1.54764E+12,0.05227261,0.053249996,0.22766075,-9.468283,887,542,972,549,0,,1.54764E+12,-9.468283
1.54764E+12,-0.009983284,0.60899776,0.6274459,-9.232492,835,552,971,586,0,,1.54764E+12,-9.232492
1.54764E+12,-0.6439916,0.564806,0.32934362,-7.367811,854,543,965,604,0,,1.54764E+12,-7.367811
1.54764E+12,-0.7201054,0.090512775,-0.2838778,-8.215129,899,494,966,627,0,,1.54764E+12,-8.215129
1.54764E+12,-0.42945573,0.12404055,-0.12791517,-8.816542,870,479,969,634,0,,1.54764E+12,-8.816542
1.54764E+12,-0.51356316,0.30822515,0.18720402,-8.146741,830,494,967,636,0,,1.54764E+12,-8.146741
1.54764E+12,-0.5295504,0.30344296,-0.15718435,-9.577525,880,466,966,647,0,,1.54764E+12,-9.577525
1.54764E+12,-0.11431906,0.07241371,-0.3253992,-8.887957,842,419,970,647,0,,1.54764E+12,-8.887957
1.54764E+12,-0.39964548,0.13629276,0.17071065,-7.422006,845,424,970,670,0,,1.54764E+12,-7.422006
1.54764E+12,-0.5811772,0.47111672,0.47839475,-8.490739,809,423,967,692,0,,1.54764E+12,-8.490739
1.54764E+12,-0.37889352,0.082519166,-0.099169604,-6.872192,819,412,959,695,0,,1.54764E+12,-6.872192
1.54764E+12,-0.30010936,-0.22621213,-0.4675388,-7.9690046,829,384,959,653,0,,1.54764E+12,-7.9690046
1.54764E+12,-0.4539427,-0.4779933,-0.36479127,-8.185555,771,376,957,647,0,,1.54764E+12,-8.185555
1.54764E+12,-0.32140237,-0.3518409,0.014730579,-7.327617,777,372,948,641,0,,1.54764E+12,-7.327617
1.54764E+12,-0.18406242,0.005340708,0.09564404,-7.3280287,792,390,935,652,0,,1.54764E+12,-7.3280287
1.54764E+12,-0.35280085,-0.24802874,0.015795229,-6.7943134,801,369,931,660,0,,1.54764E+12,-6.7943134
1.54764E+12,-0.25220007,-0.39868554,0.14090043,-8.293362,824,394,915,662,0,,1.54764E+12,-8.293362
1.54764E+12,-0.13774139,-0.006352998,0.37938222,-8.108299,836,410,899,666,0,,1.54764E+12,-8.108299
1.54764E+12,0.06504842,0.28002062,0.7392342,-6.8281007,825,431,906,656,0,,1.54764E+12,-6.8281007
1.54764E+12,0.007557276,0.52595496,0.6119997,-6.429983,818,433,896,660,0,,1.54764E+12,-6.429983
1.54764E+12,-0.43264967,0.006928957,0.7679798,-6.2538657,832,408,927,650,0,,1.54764E+12,-6.2538657
1.54764E+12,-0.51516885,0.23689353,0.7088829,-7.0349116,822,416,920,650,0,,1.54764E+12,-7.0349116
1.54764E+12,-0.18352138,0.2353053,0.40332812,-9.029635,834,424,935,654,0,,1.54764E+12,-9.029635
1.54764E+12,0.25403267,0.014922565,0.21649064,-8.9571295,847,430,952,612,0,,1.54764E+12,-8.9571295
1.54764E+12,0.3785968,0.24966934,0.28356364,-8.172148,847,436,955,624,0,,1.54764E+12,-8.172148
1.54764E+12,0.07304203,0.31674236,0.44910812,-7.529391,880,445,954,635,0,,1.54764E+12,-7.529391
1.54764E+12,-0.35014796,0.6718121,0.4507138,-7.1418843,886,451,948,660,0,,1.54764E+12,-7.1418843
1.54764E+12,-0.45713663,0.7777362,0.13503613,-9.325665,901,461,951,675,0,,1.54764E+12,-9.325665
1.54764E+12,-0.09089675,0.6728768,-0.3509508,-8.133649,916,459,957,655,0,,1.54764E+12,-8.133649
1.54764E+12,-0.022235494,0.6191032,-0.5138424,-9.480091,918,442,960,640,0,,1.54764E+12,-9.480091
1.54764E+12,0.7421838,0.87303114,-0.6671521,-7.2580705,890,467,958,610,0,,1.54764E+12,-7.2580705
1.54764E+12,0.74429566,0.8437445,-0.3445629,-5.4465885,894,472,958,543,0,,1.54764E+12,-5.4465885
1.54764E+12,0.07675958,0.78731805,-0.2812249,-6.1505895,910,445,942,583,0,,1.54764E+12,-6.1505895
1.54764E+12,-0.29530972,0.6914995,-0.5489759,-6.1457815,913,443,942,583,0,,1.54764E+12,-6.1457815
1.54764E+12,-0.040858157,0.56108844,-0.7209257,-5.576632,907,461,947,441,0,,1.54764E+12,-5.576632
1.54764E+12,0.2364572,0.40404373,-0.6586349,-5.4793315,899,470,943,352,0,,1.54764E+12,-5.4793315
1.54764E+12,-0.1521229,0.54564226,-0.4717974,-6.1713233,901,474,922,361,0,,1.54764E+12,-6.1713233
1.54764E+12,-0.392734,0.27628562,-0.42334706,-6.537837,890,516,932,361,0,,1.54764E+12,-6.537837
1.54764E+12,-0.076532684,0.4599466,-0.46912706,-6.6269493,895,539,940,363,0,,1.54764E+12,-6.6269493
1.54764E+12,-0.076532684,0.4599466,-0.46912706,-6.6269493,896,544,940,363,0,,1.54764E+12,-6.6269493
1.54764E+12,0.22582816,0.9262637,-0.19125319,-9.173892,909,530,938,445,0,,1.54764E+12,-9.173892
1.54764E+12,0.13372713,1.034317,0.034958944,-5.985265,907,542,950,472,0,,1.54764E+12,-5.985265
1.54764E+12,0.43022367,0.83576834,-0.24980898,-7.469986,925,535,953,481,0,,1.54764E+12,-7.469986
1.54764E+12,0.6176022,0.7175921,-0.2561969,-6.5702066,887,554,960,492,0,,1.54764E+12,-6.5702066
1.54764E+12,0.5899213,0.2480811,0.018465584,-7.3037424,889,554,961,472,0,,1.54764E+12,-7.3037424
1.54764E+12,-0.31979668,0.06709046,0.020594886,-7.2030706,928,546,962,501,0,,1.54764E+12,-7.2030706
1.54764E+12,-0.99532634,-0.20172516,-0.22745131,-10.81595,937,553,956,546,0,,1.54764E+12,-10.81595
1.54764E+12,-0.050981067,-0.09738937,-0.2604555,-10.1809025,937,578,961,553,0,,1.54764E+12,-10.1809025
1.54764E+12,0.8225562,0.2693741,0.12226032,-8.555699,935,522,958,561,0,,1.54764E+12,-8.555699
1.54764E+12,0.84224355,0.43545964,0.06105162,-8.493076,933,482,941,597,0,,1.54764E+12,-8.493076
1.54764E+12,0.56862825,0.28108528,-0.22053981,-9.017368,941,497,939,600,0,,1.54764E+12,-9.017368
1.54764E+12,0.545747,0.27309167,-0.24715607,-7.313386,943,502,953,562,0,,1.54764E+12,-7.313386
1.54764E+12,0.38444367,0.16236798,-0.2210634,-8.206557,944,512,956,551,0,,1.54764E+12,-8.206557
1.54764E+12,0.3983016,0.23263493,-0.120462626,-8.753996,946,516,953,555,0,,1.54764E+12,-8.753996
1.54764E+12,0.7171558,0.40404373,-0.007609636,-6.9495153,939,518,952,566,0,,1.54764E+12,-6.9495153
1.54764E+12,0.29820696,0.5211553,-0.08000589,-7.2722344,943,537,952,575,0,,1.54764E+12,-7.2722344
1.54764E+12,0.16301376,0.63667864,-0.15027285,-10.25834,949,530,946,594,0,,1.54764E+12,-10.25834
1.54764E+12,0.14224434,0.8288394,-0.14175564,-9.48261,948,468,953,594,0,,1.54764E+12,-9.48261
1.54764E+12,0.591527,0.33751178,-0.1497318,-7.618216,948,362,958,584,0,,1.54764E+12,-7.618216
1.54764E+12,0.6649879,0.39552653,-0.19338249,-7.452029,945,336,953,597,0,,1.54764E+12,-7.452029
1.54764E+12,0.029932396,0.013857914,-0.36426768,-7.2348847,940,448,947,601,0,,1.54764E+12,-7.2348847
1.54764E+12,0.2944894,-0.004764749,-0.46008626,-6.9242225,938,501,952,583,0,,1.54764E+12,-6.9242225
1.54764E+12,0.38124973,-0.03031637,-0.52129495,-6.8955307,936,511,956,586,0,,1.54764E+12,-6.8955307
1.54764E+12,0.49251446,0.061767202,-0.4025951,-7.67152,937,515,957,581,0,,1.54764E+12,-7.67152
1.54764E+12,0.54255307,-0.009023353,-0.3461686,-9.319115,943,518,958,574,0,,1.54764E+12,-9.319115
1.54764E+12,0.54894096,0.15704472,-0.40791836,-8.628167,943,529,959,594,0,,1.54764E+12,-8.628167
1.54764E+12,0.64954174,0.07506661,-0.39727184,-8.597329,944,530,959,585,0,,1.54764E+12,-8.597329
1.54764E+12,0.6043028,0.21294762,-0.4132416,-8.642225,947,528,956,589,0,,1.54764E+12,-8.642225
1.54764E+12,0.43448228,0.096359625,-0.33871606,-7.1995373,947,539,959,569,0,,1.54764E+12,-7.1995373
1.54764E+12,0.49677306,0.21240658,-0.30145326,-7.645471,946,544,956,572,0,,1.54764E+12,-7.645471
1.54764E+12,0.6623175,0.115523346,-0.26312584,-7.2850003,948,546,961,540,0,,1.54764E+12,-7.2850003
1.54764E+12,0.97851884,-0.006894051,-0.33498105,-7.3089137,946,538,957,501,0,,1.54764E+12,-7.3089137
1.54764E+12,0.23273966,0.017575465,-0.50106657,-8.874262,951,527,957,465,0,,1.54764E+12,-8.874262
1.54764E+12,0.25668558,0.054838244,-0.36000907,-8.203771,950,506,958,436,0,,1.54764E+12,-8.203771
1.54764E+12,0.70544463,0.1794024,-0.24715607,-7.5605536,952,453,957,412,0,,1.54764E+12,-7.5605536
1.54764E+12,0.4728097,0.08358382,-0.24183282,-8.21848,951,368,959,424,0,,1.54764E+12,-8.21848
1.54764E+12,0.40893063,0.22572343,-0.2599319,-7.9586997,950,325,958,442,0,,1.54764E+12,-7.9586997
1.54764E+12,0.068783425,0.006928957,-0.36798522,-8.508619,952,352,957,446,0,,1.54764E+12,-8.508619
1.54764E+12,0.46642178,-0.044680428,-0.33285174,-8.268155,952,388,958,443,0,,1.54764E+12,-8.268155
1.54764E+12,0.7320609,0.07134906,-0.13695599,-5.7155914,950,416,959,452,0,,1.54764E+12,-5.7155914
1.54764E+12,0.5090078,-0.001029744,-0.23916246,-6.8945255,950,427,960,473,0,,1.54764E+12,-6.8945255
1.54764E+12,-0.13028882,-0.08035496,-0.41695917,-7.8546767,950,462,958,454,0,,1.54764E+12,-7.8546767
1.54764E+12,0.010751228,-0.03509857,-0.41270056,-8.371384,951,498,955,462,0,,1.54764E+12,-8.371384
1.54764E+12,0.10924016,-0.08726646,-0.22586305,-8.264181,950,514,957,469,0,,1.54764E+12,-8.264181
1.54764E+12,0.002234021,0.22146483,-0.018779743,-8.830305,948,531,952,463,0,,1.54764E+12,-8.830305
1.54764E+12,-0.11218976,0.30024898,0.12067206,-7.123248,948,554,956,470,0,,1.54764E+12,-7.123248
1.54764E+12,0.31258845,0.13842206,0.10629055,-7.374917,943,575,956,447,0,,1.54764E+12,-7.374917
1.54764E+12,0.4137303,0.119258344,0.24363051,-7.4424815,939,591,955,407,0,,1.54764E+12,-7.4424815
1.54764E+12,0.37753215,0.38381535,0.44751987,-7.502346,937,596,954,394,0,,1.54764E+12,-7.502346
1.54764E+12,0.056007616,0.45727625,0.529498,-7.794324,936,592,954,389,0,,1.54764E+12,-7.794324
1.54764E+12,0.14756759,0.2608569,0.5310862,-9.734116,926,592,955,375,0,,1.54764E+12,-9.734116
1.54764E+12,0.35571554,0.2901261,0.9479058,-7.8723173,919,606,955,383,0,,1.54764E+12,-7.8723173
1.54764E+12,0.20080014,0.28747317,0.7440164,-7.602462,913,598,958,393,0,,1.54764E+12,-7.602462
1.54764E+12,0.13266248,0.13095206,0.67961377,-9.25517,916,587,956,434,0,,1.54764E+12,-9.25517
1.54764E+12,0.09327039,0.03567453,0.73604023,-8.830429,920,587,952,458,0,,1.54764E+12,-8.830429
1.54764E+12,0.3338815,0.23636994,0.9612052,-8.639898,917,593,956,466,0,,1.54764E+12,-8.639898
1.54764E+12,0.06346017,0.06335545,0.88828534,-8.115702,920,593,955,478,0,,1.54764E+12,-8.115702
1.54764E+12,-0.18085101,0.055379298,0.36606535,-11.915435,928,590,958,467,0,,1.54764E+12,-11.915435
1.54764E+12,0.2290221,0.70162237,0.6343574,-7.288582,896,611,958,454,0,,1.54764E+12,-7.288582
1.54764E+12,-0.25165904,-0.43221334,0.85315186,-7.8880706,899,613,957,489,0,,1.54764E+12,-7.8880706
1.54764E+12,-0.25272366,0.0575086,0.67587876,-9.730304,905,610,958,494,0,,1.54764E+12,-9.730304
1.54764E+12,-0.38793433,0.03354523,0.59815925,-8.20402,902,611,958,489,0,,1.54764E+12,-8.20402
1.54764E+12,-0.2213252,-0.18308504,0.34211943,-8.796134,896,604,958,491,0,,1.54764E+12,-8.796134
1.54764E+12,-0.30756193,0.002670354,0.3123092,-9.241149,884,577,959,478,0,,1.54764E+12,-9.241149
1.54764E+12,-0.26869345,0.21879448,0.4714658,-8.653401,860,565,959,478,0,,1.54764E+12,-8.653401
1.54764E+12,-0.1462586,0.1788788,0.5992239,-7.823217,844,546,960,476,0,,1.54764E+12,-7.823217
1.54764E+12,-0.17074557,-0.04787438,0.5970946,-10.7724905,864,515,959,459,0,,1.54764E+12,-10.7724905
1.54764E+12,-0.16861627,0.082519166,0.44910812,-9.245334,891,517,958,470,0,,1.54764E+12,-9.245334
1.54764E+12,-0.05363397,0.11074114,0.14781193,-7.7397933,885,516,957,487,0,,1.54764E+12,-7.7397933
1.54764E+12,0.24764477,-0.30232593,0.033894293,-7.099373,820,519,954,500,0,,1.54764E+12,-7.099373
1.54764E+12,0.26787314,-0.8271988,0.022724187,-7.8947363,831,532,946,531,0,,1.54764E+12,-7.8947363
1.54764E+12,0.2881015,-1.3073738,-6.81E-04,-8.866466,866,541,946,523,0,,1.54764E+12,-8.866466
1.54764E+12,0.3461337,-0.23312363,0.041346848,-7.168853,847,571,931,495,0,,1.54764E+12,-7.168853
1.54764E+12,-0.54497904,-0.9602802,-0.3046472,-10.26785,869,578,931,498,0,,1.54764E+12,-10.26785
1.54764E+12,-0.1542522,-0.2868972,0.14302973,-8.855424,877,586,912,496,0,,1.54764E+12,-8.855424
1.54764E+12,-0.16488126,-0.25015804,0.4214272,-7.257362,852,598,906,496,0,,1.54764E+12,-7.257362
1.54764E+12,-0.24685937,-0.39707986,0.27930504,-8.564509,883,600,887,505,0,,1.54764E+12,-8.564509
1.54764E+12,0.084753186,-0.43594834,0.111090206,-7.600374,880,595,912,495,0,,1.54764E+12,-7.600374
1.54764E+12,-0.43264967,-0.6062925,-0.004415683,-8.938283,886,591,897,514,0,,1.54764E+12,-8.938283
1.54764E+12,-0.26178193,-0.2826386,0.033370696,-9.4196415,885,581,933,506,0,,1.54764E+12,-9.4196415
1.54764E+12,-0.61044633,-0.24856979,0.27291712,-7.50248,887,571,940,509,0,,1.54764E+12,-7.50248
1.54764E+12,-0.5290093,-0.17723818,0.3580892,-7.416643,879,564,941,535,0,,1.54764E+12,-7.416643
1.54764E+12,-0.38580504,-0.5019567,0.25747097,-7.661072,887,555,942,553,0,,1.54764E+12,-7.661072
1.54764E+12,-0.12709488,0.030892327,0.35967746,-6.4672847,860,530,939,566,0,,1.54764E+12,-6.4672847
1.54764E+12,-0.44010222,-0.018064158,0.29208085,-7.345009,883,491,933,586,0,,1.54764E+12,-7.345009
1.54764E+12,0.092746794,-0.27518606,0.05572836,-8.083083,882,409,942,596,0,,1.54764E+12,-8.083083
1.54764E+12,-0.077597335,-0.25389305,-0.10236356,-9.23478,896,395,944,598,0,,1.54764E+12,-9.23478
1.54764E+12,0.17205456,0.81234604,0.5183104,-6.840407,877,327,947,607,0,,1.54764E+12,-6.840407
1.54764E+12,-0.12815952,0.9129468,0.46614254,-5.4861217,889,327,919,641,0,,1.54764E+12,-5.4861217
1.54764E+12,-0.24633577,0.37955675,0.23458971,-10.158828,902,288,922,650,0,,1.54764E+12,-10.158828
1.54764E+12,0.025132742,0.46526986,0.36341247,-12.339093,904,263,937,649,0,,1.54764E+12,-12.339093
1.54764E+12,0.11615166,0.5419247,0.5614375,-7.861505,897,266,939,658,0,,1.54764E+12,-7.861505
1.54764E+12,0.15875515,0.85652035,0.4709422,-9.835812,910,271,934,672,0,,1.54764E+12,-9.835812
1.54764E+12,-0.035534903,0.06815511,0.3644771,-8.186274,915,267,936,676,0,,1.54764E+12,-8.186274
1.54764E+12,-0.051504668,0.2635098,0.20849703,-9.042689,924,247,932,686,0,,1.54764E+12,-9.042689
1.54764E+12,0.19921188,0.75379026,0.3373198,-9.537369,919,297,923,690,0,,1.54764E+12,-9.537369
1.54764E+12,-0.05576327,0.2693741,0.349572,-8.906574,921,297,936,689,0,,1.54764E+12,-8.906574
1.54764E+12,-0.23781857,0.5994159,0.40280452,-11.136984,918,289,936,688,0,,1.54764E+12,-11.136984
1.54764E+12,-0.2085494,1.1375881,0.23033111,-13.833928,913,286,942,690,0,,1.54764E+12,-13.833928
1.54764E+12,-0.32564354,-0.21608922,0.083932884,-9.450269,908,272,942,691,0,,1.54764E+12,-9.450269
1.54764E+12,0.13053317,0.4333129,0.14515904,-10.970281,898,267,939,697,0,,1.54764E+12,-10.970281
1.54764E+12,0.073565625,0.16556193,0.02591814,-7.1697435,892,292,939,701,0,,1.54764E+12,-7.1697435
1.54764E+12,-0.01743584,0.29277897,0.010471975,-10.947507,903,276,932,712,0,,1.54764E+12,-10.947507
1.54764E+12,0.18111281,0.37690386,0.19997983,-9.554157,853,302,939,727,0,,1.54764E+12,-9.554157
1.54764E+12,-0.072797686,0.32260665,0.03070034,-8.749792,880,300,946,734,0,,1.54764E+12,-8.749792
1.54764E+12,-0.1462586,-0.06012659,-0.09597565,-8.330318,874,291,947,734,0,,1.54764E+12,-8.330318
1.54764E+12,-0.13135348,0.007993608,-0.13376203,-7.852503,846,250,947,732,0,,1.54764E+12,-7.852503
1.54764E+12,-0.14945254,0.07719591,-0.15292574,-8.400545,850,248,944,732,0,,1.54764E+12,-8.400545
1.54764E+12,-0.2287603,-0.002111848,-0.07361799,-9.327206,838,227,937,733,0,,1.54764E+12,-9.327206
1.54764E+12,-0.23568927,0.19910716,-0.033684853,-11.774061,842,194,948,731,0,,1.54764E+12,-11.774061
1.54764E+12,-0.20107938,0.003735005,-0.002286381,-6.403475,805,213,950,729,0,,1.54764E+12,-6.403475
1.54764E+12,-0.44277257,0.14480996,-0.061365776,-9.385902,769,183,946,735,0,,1.54764E+12,-9.385902
1.54764E+12,-0.4363672,0.14693926,0.042952552,-10.717404,781,165,946,738,0,,1.54764E+12,-10.717404
1.54764E+12,-0.28998646,0.14426892,0.36606535,-10.770392,789,168,949,737,0,,1.54764E+12,-10.770392
1.54764E+12,-0.041922808,-0.03244567,0.44059092,-9.539802,815,204,949,737,0,,1.54764E+12,-9.539802
1.54764E+12,-0.25113544,-0.07183775,0.18455112,-8.311366,833,228,951,738,0,,1.54764E+12,-8.311366
1.54764E+12,-0.17873918,0.1272345,0.043476153,-9.382934,825,253,951,739,0,,1.54764E+12,-9.382934
1.54764E+12,-0.17873918,0.1272345,0.043476153,-9.382934,843,282,951,739,0,,1.54764E+12,-9.382934
1.54764E+12,-0.057892572,0.06709046,0.094055794,-12.093812,847,301,953,743,0,,1.54764E+12,-12.093812
1.54764E+12,-0.009983284,0.079325214,0.05092871,-10.955493,843,318,953,743,0,,1.54764E+12,-10.955493
1.54764E+12,-0.001989676,0.2656391,0.1680403,-10.397596,855,320,959,745,0,,1.54764E+12,-10.397596
1.54764E+12,-9.25E-04,0.1251052,0.047734756,-9.131169,816,339,959,745,0,,1.54764E+12,-9.131169
1.54764E+12,-0.090355694,0.14374532,0.11534881,-8.59008,777,343,958,749,0,,1.54764E+12,-8.59008
1.54764E+12,-0.17500417,0.1767495,0.16112879,-8.196099,734,347,955,750,0,,1.54764E+12,-8.196099
1.54764E+12,-0.33789575,0.40350267,0.06531022,-12.000639,744,293,952,753,0,,1.54764E+12,-12.000639
1.54764E+12,-0.5359208,0.56161207,-0.049131017,-14.656498,823,230,957,749,0,,1.54764E+12,-14.656498
1.54764E+12,-0.19842649,-0.022863813,0.044017203,-10.942804,760,182,961,746,0,,1.54764E+12,-10.942804
1.54764E+12,0.041643556,-0.03031637,0.058922317,-8.877595,734,179,963,744,0,,1.54764E+12,-8.877595
1.54764E+12,-0.21491985,0.13894565,0.108960904,-10.790265,712,172,960,750,0,,1.54764E+12,-10.790265
1.54764E+12,-0.39697513,0.3087662,0.16910495,-10.921343,716,188,958,758,0,,1.54764E+12,-10.921343
1.54764E+12,-0.49439943,0.5142264,0.16484635,-13.730421,783,184,959,759,0,,1.54764E+12,-13.730421
1.54764E+12,-0.44116688,0.07665486,0.1595231,-10.804391,777,120,962,755,0,,1.54764E+12,-10.804391
1.54764E+12,-0.43956116,-0.18523179,0.07063347,-8.659185,775,147,963,755,0,,1.54764E+12,-8.659185
1.54764E+12,-0.63758624,-0.072902404,0.05092871,-10.803356,802,195,960,762,0,,1.54764E+12,-10.803356
1.54764E+12,-0.66154957,0.009058259,-6.81E-04,-12.049528,787,240,961,764,0,,1.54764E+12,-12.049528
1.54764E+12,-0.37302923,0.124581605,-0.14388494,-13.745141,832,265,962,763,0,,1.54764E+12,-13.745141
1.54764E+12,-0.11964232,-0.07770206,-0.00280998,-11.176727,820,318,964,756,0,,1.54764E+12,-11.176727
1.54764E+12,-0.31393236,-0.14316936,-0.015062192,-11.403209,798,357,965,750,0,,1.54764E+12,-11.403209
1.54764E+12,-0.35918877,-0.05906194,0.07595673,-12.630372,807,390,966,750,0,,1.54764E+12,-12.630372
1.54764E+12,-0.15104079,-0.07876671,0.35328954,-10.030183,671,415,966,752,0,,1.54764E+12,-10.030183
1.54764E+12,-0.3932576,0.055361845,0.13344787,-10.762243,755,422,964,755,0,,1.54764E+12,-10.762243
1.54764E+12,-0.33629003,0.09688323,-0.068294734,-12.726686,795,416,963,757,0,,1.54764E+12,-12.726686
1.54764E+12,-0.20320868,-0.3348065,-0.09597565,-9.713621,835,397,965,747,0,,1.54764E+12,-9.713621
1.54764E+12,-0.52473325,-0.17139134,0.07541568,-9.54754,870,375,961,708,0,,1.54764E+12,-9.54754
1.54764E+12,-0.85744536,-0.18202038,-0.11353367,-13.524385,856,390,951,654,0,,1.54764E+12,-13.524385
1.54764E+12,0.22582816,0.49560368,-0.140691,-14.313927,867,435,967,560,0,,1.54764E+12,-14.313927
1.54764E+12,0.58088046,-0.073967054,-0.001221731,-8.054487,814,458,969,416,0,,1.54764E+12,-8.054487
1.54764E+12,0.52019536,0.48122218,-0.17369516,-8.782823,809,464,966,404,0,,1.54764E+12,-8.782823
1.54764E+12,-0.11164871,0.31087804,-0.31688198,-9.939432,847,468,965,449,0,,1.54764E+12,-9.939432
1.54764E+12,-0.2239781,0.1857903,-0.19657643,-9.713553,864,461,965,479,0,,1.54764E+12,-9.713553
1.54764E+12,-0.014765485,0.40617302,-0.17741272,-10.632343,853,468,963,518,0,,1.54764E+12,-10.632343
1.54764E+12,0.08688249,0.2986433,-0.10608111,-9.043935,825,474,965,534,0,,1.54764E+12,-9.043935
