Time;GyroX;GyroY;GyroZ;Accelerometer;HeelLeft;FrontLeft;HeelRight;FrontRight
1,54765E+12;1378461;8496263;1584759;-9673245;566;468;944;456
1,54765E+12;31922072;15097098;36617007;-9191982;537;471;944;454
1,54765E+12;-29286625;487645;24364796;-9305026;536;471;944;452
1,54765E+12;-11187561;12808971;20071287;-9656409;549;475;944;447
1,54765E+12;13805554;18983947;-1044405;-8643011;566;475;944;443
1,54765E+12;122940995;-15508996;-2284636;-9023143;550;475;944;443
1,54765E+12;15381587;-39043017;-7515388;-9575533;544;475;944;444
1,54765E+12;4150393;4590216;-373675;-9546574;554;476;944;442
1,54765E+12;-109135434;1701347;-12339477;-9563218;554;478;944;442
1,54765E+12;-14381513;13606587;52010813;-8954065;552;479;944;439
1,54765E+12;-10487683;26947884;11588986;-9458342;555;481;944;439
1,54765E+12;-16769123;45570545;1691224;-9050466;546;481;944;439
1,54765E+12;-11187561;24609142;-30438542;-9265847;545;481;944;440
1,54765E+12;-72396256;-52883476;-30979594;-94559765;552;480;944;439
1,54765E+12;-66549405;92415184;-17662732;-9692762;544;481;944;435
1,54765E+12;-67614056;11211995;11588986;-9310418;541;479;945;434
1,54765E+12;-105417885;-22008602;13718287;-9543288;526;479;945;435
1,54765E+12;-21560052;19835667;7813839;-9414202;508;474;945;440
1,54765E+12;-27309167;126484;3981096;-862491;391;479;945;458
1,54765E+12;-6867871;-23073252;-29373892;-8980421;280;482;947;476
1,54765E+12;-14381513;-51818825;-5386086;-911441;272;480;945;484
1,54765E+12;-7719591;41311942;-45343652;-9619557;249;476;945;488
1,54765E+12;-10114183;17889624;-69830626;-9003569;247;472;946;490
1,54765E+12;-79325214;41311942;-6557202;-9060396;223;466;946;491
1,54765E+12;-4897394;6101671;-34697145;-94618845;202;464;946;492
1,54765E+12;-3939208;28012535;-6492625;-9213491;204;459;946;493
1,54765E+12;-10114183;-17802358;-70162234;-9125279;208;459;946;493
1,54765E+12;-6335545;-13166764;-21397736;-8611896;209;461;946;491
1,54765E+12;5799729;29077185;-6824237;-9934577;214;464;946;486
1,54765E+12;-65484755;-40648717;-59725165;-93717575;251;467;947;481
1,54765E+12;-16057029;105732046;-1047,1976;-8980288;229;468;947;479
1,54765E+12;-27680922;18430676;7920304;-9273749;239;468;946;473
1,54765E+12;-45779984;18954275;10314896;-9342423;257;470;946;467
1,54765E+12;3672173;13107423;8984955;-9329774;292;470;945;458
1,54765E+12;13281955;18430676;10314896;-9266537;311;470;945;452
1,54765E+12;7716101;-7644542;72815135;-9574203;317;470;945;441
1,54765E+12;-11187561;-3052581;7014478;-9576222;347;470;945;434
1,54765E+12;-2555162;25883233;4300491;-8228277;342;471;945;430
1,54765E+12;23404865;-91751955;-5173156;-927578;331;470;945;428
1,54765E+12;19146262;19495327;-25115287;-9300133;344;471;945;431
1,54765E+12;127583565;-34260813;-155334305;-9120615;341;470;946;433
1,54765E+12;-10060078;-11889183;30752702;-8862617;309;470;945;434
1,54765E+12;-9049532;-12740904;7813839;-9339244;323;469;945;436
1,54765E+12;-33004176;-6140068;4033456;-9099451;334;470;946;438
1,54765E+12;74351025;-7365289;28099801;-9515755;350;470;946;438
1,54765E+12;-11285299;20559978;-10210176;-8849908;350;470;946;437
1,54765E+12;-6974336;-16627751;-61854467;-8658008;339;469;946;438
1,54765E+12;-21293017;-80564395;-11082841;-9903376;352;469;946;440
1,54765E+12;3457497;-9227556;-7834783;-902772;356;469;946;440
1,54765E+12;5482079;-58747783;-41626103;-9283996;342;469;946;443
1,54765E+12;33527777;-17318901;-35761796;-8948137;342;467;946;443
1,54765E+12;-10060078;-9813987;3981096;-9007571;325;470;946;443
1,54765E+12;1436406;-4223697;-2565634;-9217045;336;469;946;445
1,54765E+12;-8676032;-23614304;30717794;-834318;343;469;946;447
1,54765E+12;-4790929;-1412495;14782939;-9091512;293;467;947;448
1,54765E+12;-10965904;-16786577;-70162234;-9230002;306;465;946;452
1,54765E+12;1436406;-9014626;-46408303;-9587562;310;463;947;456
1,54765E+12;-8782497;-14604916;-75572757;-9063873;310;463;947;458
1,54765E+12;-10379473;-12953834;-1047,1976;-9569261;295;460;947;461
1,54765E+12;-118176244;-27913052;-58660515;-9362918;272;459;947;469
1,54765E+12;-118176244;-27913052;-58660515;-9362918;291;454;947;469
