Time,GyroX,GyroY,GyroZ,Accelerometer,HeelLeft,FrontLeft,HeelRight,FrontRight,DataType
1.54764E+12,0.46684065,-0.21472786,-0.8353146,10.59621,894,23,956,735,1
1.54764E+12,0.41095522,-0.289777,-0.65964717,9.525705,894,35,955,735,1
1.54764E+12,0.41360813,-0.5490282,-0.2992716,10.62315,903,71,955,731,1
1.54764E+12,0.46736425,-0.36803758,-0.6894574,12.134466,912,113,955,725,1
1.54764E+12,0.65154886,-0.48621383,-0.7629183,9.375904,922,113,950,734,1
1.54764E+12,0.5637239,-0.014032447,-0.81828016,9.329132,924,155,947,735,1
1.54764E+12,0.599922,-0.11039207,-0.77091193,10.103617,923,179,951,734,1
1.54764E+12,0.60472167,0.32503265,-0.7884699,10.501266,924,170,952,730,1
1.54764E+12,0.6441138,-0.05396558,-0.7309788,8.146654,915,160,955,731,1
1.54764E+12,0.85224426,-0.18011798,-0.05386086,11.621474,920,149,956,725,1
1.54764E+12,0.7021285,0.5518033,-0.4142539,14.333234,923,182,956,724,1
1.54764E+12,0.9241169,0.40435788,-0.59950316,9.042785,920,221,958,709,1
1.54764E+12,0.93315774,0.47408378,-0.40732494,11.49417,921,241,959,705,1
1.54764E+12,1.2940744,0.35112533,-0.28808406,12.365592,925,265,960,704,1
1.54764E+12,0.73780304,0.20526817,-0.33279938,11.00129,918,304,961,686,1
1.54764E+12,0.32204816,0.053023104,-0.06611307,9.128124,914,351,961,674,1
1.54764E+12,0.17566739,0.006178466,-0.1023112,9.992537,902,313,959,645,1
1.54764E+12,-0.11070623,-0.21898647,-0.19067723,6.869827,850,339,956,621,1
1.54764E+12,-0.101124376,0.10890854,-0.41797146,7.438737,843,361,940,599,1
1.54764E+12,0.66167176,0.14884168,-0.6995803,4.206402,847,376,933,587,1
1.54764E+12,0.49080405,0.2728648,-0.7448193,4.048643,841,379,877,483,1
1.54764E+12,0.5057092,0.26008895,-0.5915095,3.5734036,837,384,851,324,1
1.54764E+12,0.2512576,0.0514174,-0.51804864,4.1735053,785,419,881,67,1
1.54764E+12,0.9816081,0.062063906,0.034487706,4.7171516,845,448,888,13,1
1.54764E+12,1.1817625,-0.072064646,0.28680995,3.8996758,825,488,900,25,1
1.54764E+12,1.4101213,-0.7039262,0.9144129,5.5094986,828,506,914,65,1
1.54764E+12,0.08676032,0.21643828,0.4182856,8.837496,824,442,889,31,1
1.54764E+12,0.014381513,1.0612475,-0.7501425,1.1078354,862,428,840,38,1
1.54764E+12,0.34547046,0.8318065,-0.8294677,7.1480136,823,423,929,104,1
1.54764E+12,1.0949847,1.1975228,-0.4355469,4.967882,898,451,863,83,1
1.54764E+12,1.5187157,0.3718773,0.36824703,4.675225,925,475,926,117,1
1.54764E+12,0.36730453,-0.7481179,1.3322971,11.203858,936,497,921,90,1
1.54764E+12,-1.1535405,0.043441243,0.11911872,10.738589,936,492,932,44,1
1.54764E+12,-0.801141,1.5584394,-0.6633822,4.797703,936,502,934,277,1
1.54764E+12,-0.7904771,1.1554604,-0.40041342,4.774067,927,511,945,371,1
1.54764E+12,-1.1492819,1.1464195,-0.13690363,6.681556,927,441,949,324,1
1.54764E+12,-1.6698961,0.9116553,-0.13744467,5.185343,930,348,949,324,1
1.54764E+12,-0.7670722,0.64283967,0.17608626,6.4738255,943,407,950,268,1
1.54764E+12,-0.47907543,-0.15404277,-0.1736428,11.173615,945,458,965,254,1
1.54764E+12,-0.26827455,-0.31107002,-0.1656492,6.810786,945,424,966,255,1
1.54764E+12,0.11711159,-0.8982337,0.2506118,11.3032465,946,333,968,263,1
1.54764E+12,-1.2498826,-0.5484872,-0.18854792,10.761305,946,206,969,237,1
1.54764E+12,-0.88737774,-0.0773879,-0.19919443,5.0969777,943,38,969,250,1
1.54764E+12,-0.5355019,-0.1338144,0.03874631,7.5355678,943,33,969,248,1
1.54764E+12,-0.015411257,-0.050230574,0.002007129,10.0138445,947,128,969,198,1
1.54764E+12,-0.22834143,-0.30574676,-0.14809118,8.0873165,944,147,969,183,1
1.54764E+12,-0.50089204,-0.30735248,-0.4839798,6.163815,935,79,968,254,1
1.54764E+12,-0.5610535,-0.48514917,-0.4600339,5.2095532,921,50,967,338,1
1.54764E+12,-0.27146852,-0.29670596,-0.48026225,5.1612186,889,13,963,356,1
1.54764E+12,0.17407914,-0.4713087,-0.269985,6.2422967,761,0,960,406,1
1.54764E+12,-0.19268435,-0.25305527,-0.740037,4.848,426,0,941,493,1
1.54764E+12,-0.3257657,0.616747,-0.81349796,2.2766178,280,0,874,546,1
1.54764E+12,-0.7031757,-0.70872587,-0.2891487,2.637376,402,0,610,590,1
1.54764E+12,-0.89215994,-0.34674457,-0.42010075,7.019608,612,0,681,623,1
1.54764E+12,-0.2986084,0.13285446,-0.66497046,10.173289,668,0,690,629,1
1.54764E+12,0.05003859,0.7343996,-1.3660518,8.256232,752,0,670,622,1
1.54764E+12,-0.005288348,0.3138451,-1.7796599,6.7047415,839,14,642,605,1
1.54764E+12,0.37582174,0.20739748,-1.8909246,6.9212446,781,97,662,602,1
1.54764E+12,0.759096,0.022148227,-1.0072644,9.378615,881,111,906,616,1
1.54764E+12,0.48708647,-0.14179055,-0.6181258,16.45437,901,103,925,626,1
1.54764E+12,0.41681954,0.69127256,-0.95190257,14.651528,894,78,940,647,1
1.54764E+12,0.78997093,1.2959943,-1.1403458,16.048258,897,84,928,677,1
1.54764E+12,0.6143035,0.22069688,-1.1983606,9.135441,924,96,905,691,1
1.54764E+12,1.8817791,1.4556918,-1.3442177,12.122869,930,94,914,702,1
1.54764E+12,2.0510585,1.7479472,-1.2920498,14.770682,903,44,946,719,1
1.54764E+12,1.4851879,2.507567,-1.0604969,25.578243,917,14,961,713,1
1.54764E+12,0.87620765,1.4120412,-1.4735814,19.856993,931,0,963,672,1
1.54764E+12,1.0002482,1.2645957,-1.4256722,19.958382,945,0,964,603,1
1.54764E+12,2.0622287,0.35430184,-0.14435618,11.154931,959,127,966,651,1
1.54764E+12,2.1261077,0.47141343,-2.1219537,15.629291,859,87,963,575,1
1.54764E+12,0.2651155,-2.3631933,-1.5411781,11.197202,861,75,947,455,1
1.54764E+12,1.6353211,-0.7598291,-0.21729349,3.3713233,902,43,921,380,1
1.54764E+12,1.9004192,2.1998827,-1.3633814,8.609712,904,15,951,532,1
1.54764E+12,0.8810073,-1.0462202,-0.62611943,15.66394,921,15,965,587,1
1.54764E+12,1.0614743,0.5560619,-1.3899977,10.735553,919,32,962,594,1
1.54764E+12,0.69949305,0.73172927,-0.71181506,6.3184133,914,36,955,556,1
1.54764E+12,1.0667976,0.9345365,-0.810304,8.9644375,909,58,955,556,1
1.54764E+12,1.2009436,0.8169013,-0.8204095,9.268318,906,49,938,596,1
1.54764E+12,0.9395631,0.91697854,-0.61706114,9.032949,902,51,937,612,1
1.54764E+12,0.8011585,1.153331,-0.5143311,7.974875,896,55,940,613,1
1.54764E+12,0.77721256,0.9382715,-0.383379,8.397174,898,58,937,610,1
1.54764E+12,0.79583526,0.8270068,-0.37325612,8.997697,897,64,946,600,1
1.54764E+12,0.5552241,0.7067013,-0.41531855,9.551496,896,47,953,590,1
1.54764E+12,0.5871637,0.70404834,-0.4275533,8.676846,899,41,957,601,1
1.54764E+12,0.5355368,0.4959004,-0.404131,8.006297,899,33,957,602,1
1.54764E+12,0.5903576,0.53422785,-0.36580357,8.53779,905,43,958,599,1
1.54764E+12,0.59037507,0.3351381,-0.2976659,7.961161,910,54,958,583,1
1.54764E+12,0.59835124,0.25476572,-0.20664698,8.39366,915,60,957,562,1
1.54764E+12,0.656907,0.33194417,-0.13477433,8.139826,919,61,956,564,1
1.54764E+12,0.5637588,0.19353956,-0.06133087,8.0515375,919,65,954,564,1
1.54764E+12,0.47378707,0.2733884,0.07068583,8.358206,917,55,954,575,1
1.54764E+12,0.40671408,0.30000463,0.17341591,8.157017,909,54,951,580,1
1.54764E+12,0.32260665,0.1126261,0.32140237,8.168288,890,40,948,594,1
1.54764E+12,0.28373817,0.13552481,0.2905275,8.716925,870,52,944,609,1
1.54764E+12,0.44558257,0.08388052,0.2506118,7.8782263,872,57,943,615,1
1.54764E+12,0.23424064,-0.2653075,0.32833135,8.449943,882,66,944,609,1
1.54764E+12,0.07827802,-0.24720843,0.34323645,8.438086,891,115,935,602,1
1.54764E+12,0.08838347,-0.20408134,0.3277903,8.05578,890,149,915,608,1
1.54764E+12,0.29066715,-0.18811159,0.31714377,8.531939,886,165,885,617,1
1.54764E+12,0.34655258,-0.016179202,0.25167647,8.682496,882,177,887,623,1
1.54764E+12,0.48391,-0.0731293,0.16650441,9.742457,873,196,890,630,1
1.54764E+12,0.39552653,0.11794935,0.08133234,8.541209,866,206,900,634,1
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
