Time;GyroX;GyroY;GyroZ;Accelerometer;HeelLeft;FrontLeft;HeelRight;FrontRight
1,54765E+12;33318337;-6457718;-4755324;-88053465;889;630;815;75
1,54765E+12;-2637018;-1757372;-24397957;-8936166;896;634;839;67
1,54765E+12;-41647047;72120494;17228144;-72427764;897;658;856;87
1,54765E+12;-85887656;3106686;-14538593;-99808235;897;658;947;117
1,54765E+12;8552,1134;-30775392;42394046;-64586754;895;652;872;89
1,54765E+12;-9601056;76593775;426733;-9716859;881;656;862;105
1,54765E+12;42376593;29427996;49647635;-59960675;885;658;468;320
1,54765E+12;7538077;10157816;4283387;-68453484;885;658;141;343
1,54765E+12;-286042;46090654;28300515;-9550126;888;656;20;366
1,54765E+12;-23654447;273528;27396435;-79715037;890;653;9;393
1,54765E+12;-1407259;19793779;24308945;-7169006;890;649;11;399
1,54765E+12;-50230574;813498;14088298;-7151117;879;650;13;417
1,54765E+12;56217056;49951322;1844813;-73909197;868;646;14;433
1,54765E+12;-12634438;20165534;39200094;-7483786;866;641;568;597
1,54765E+12;31599185;-5803045;-30092967;-67767015;863;638;710;464
1,54765E+12;13287191;-26677358;-19872318;-9568169;853;640;860;367
1,54765E+12;-43191662;76379097;44057345;-9364019;869;639;764;473
1,54765E+12;-3339513;42842597;4810302;-9078698;882;635;465;532
1,54765E+12;-21951006;23465952;27555257;-9017484;885;639;216;560
1,54765E+12;-32862803;41139156;7806858;-8812022;878;639;227;556
1,54765E+12;-21951006;-60231313;-39566614;-6987066;861;641;466;535
1,54765E+12;-84840454;-30455995;-14496705;-64127254;833;642;593;522
1,54765E+12;-12421508;-44615853;-3802549;-47686653;812;639;683;503
1,54765E+12;-4171337;-4227362;-7683114;-75194216;812;611;910;300
1,54765E+12;22443189;-9822189;-7028441;-12189437;730;538;963;175
1,54765E+12;10005623;-17840755;-42603487;-72874713;574;511;964;121
1,54765E+12;79295546;15882496;7007497;-1137785;435;515;972;178
1,54765E+12;22710223;21390755;5901656;-78135443;585;527;968;321
1,54765E+12;56937873;20964895;10085734;-85853;679;550;966;334
1,54765E+12;77911496;-14966199;10985277;-73035603;775;572;951;355
1,54765E+12;59973;-2257758;11629478;-8269209;831;607;899;311
1,54765E+12;47356018;-64365995;11081096;-66194315;846;656;899;311
1,54765E+12;27927014;-7644891;8595223;-6350974;849;679;552;299
1,54765E+12;33196163;-1240388;6732084;-6446752;829;688;429;221
1,54765E+12;24626596;-1106783;42992696;-69950147;802;696;612;146
1,54765E+12;123290055;-96038485;38575268;-70797977;799;697;726;75
1,54765E+12;26947884;-862437;3825587;-68100195;783;700;786;41
1,54765E+12;11529645;-26677358;26757643;-71551294;789;698;825;22
1,54765E+12;57822756;-67142814;32080898;-74945602;793;698;841;8
1,54765E+12;-15456636;13458234;22392574;-75453167;813;692;854;1
1,54765E+12;15577063;25808182;29365164;-60952163;826;681;860;2
1,54765E+12;26063;31557298;17228144;-58946967;842;676;863;3
1,54765E+12;373483;24743533;-2412045;-6113173;848;676;861;16
1,54765E+12;32663837;16439256;-40900046;-58125663;837;683;853;61
1,54765E+12;15577063;697259;-31850514;-5485767;828;683;845;92
1,54765E+12;50893802;2884331;-7997273;-62894435;847;675;825;137
1,54765E+12;2957635;27672195;-10839891;-9186341;866;678;818;158
1,54765E+12;-42605233;-12084485;-15055908;-11372027;879;617;920;154
1,54765E+12;-14135072;19952604;-15114377;-7515332;606;523;937;77
1,54765E+12;-94719017;5269149;-12064239;-68675184;26;344;957;105
1,54765E+12;-9381494;-3008424;13768902;-8735906;3;214;961;160
1,54765E+12;-9967052;13777629;5278748;-8310964;21;94;963;119
1,54765E+12;-9397376;32515484;59388316;-65471168;229;27;964;156
1,54765E+12;-6416354;2676637;3783001;-5569622;320;40;965;225
1,54765E+12;-5596573;23040092;2941927;-76913342;265;75;965;256
1,54765E+12;-5617866;-14008012;2984513;-59537854;117;136;964;334
1,54765E+12;-41327652;-23492131;3032335;-66618085;68;176;964;329
1,54765E+12;-4100651;-19544198;20635028;-7166497;53;213;965;320
1,54765E+12;-28710666;-15550883;48258353;-71813507;92;239;965;283
1,54765E+12;-16999507;1649336;-16626006;-7888023;85;270;965;256
1,54765E+12;-1545489;63006384;-24982643;-8541899;89;280;966;211
1,54765E+12;23230333;7763225;-26101398;-8139835;97;292;967;201
1,54765E+12;13393657;68050385;-35309756;-8175844;4;329;967;207
1,54765E+12;38135443;-59166662;-10238101;-69595327;0;303;967;205
1,54765E+12;31388003;-6108,6525;-7628834;-9165311;0;302;967;198
1,54765E+12;-17749999;-8897688;18971728;-8897409;0;311;967;203
1,54765E+12;-103445664;15748106;-75764745;-68208604;0;334;967;210
1,54765E+12;12489576;-103340946;-53930674;-78534794;0;347;966;264
1,54765E+12;8391543;-21406463;-853466;-64254055;0;358;966;273
1,54765E+12;-10297443;-10920525;3600614;-7505449;0;359;965;312
1,54765E+12;-25942573;-5862561;12117821;-69354086;0;357;964;335
1,54765E+12;-4361578;18535396;99885195;-66403375;0;350;964;333
1,54765E+12;-45158648;-69,81317;1084024;-67055745;0;331;965;330
1,54765E+12;-2780484;-9004153;-43825217;-71390114;0;308;965;330
1,54765E+12;-16893041;-11985176;-837409;-76717887;0;296;965;309
1,54765E+12;-7150614;-94300136;-10077531;-76126513;0;302;966;284
1,54765E+12;1105317;-24654521;-20458749;-7033245;0;308;966;243
1,54765E+12;2952399;-23483405;-37439057;-8412363;0;256;966;188
1,54765E+12;1690875;30972612;-56231016;-11458333;0;285;966;134
1,54765E+12;10946705;41086796;-19446458;-3875858;0;336;966;119
1,54765E+12;1669582;-6075491;-23705062;-11334687;0;350;966;134
1,54765E+12;22603759;9679596;-13644984;-60061517;0;337;966;150
1,54765E+12;47783625;-25186846;-22055726;-60222507;0;298;966;161
