Time;GyroX;GyroY;GyroZ;Accelerometer;HeelLeft;FrontLeft;HeelRight;FrontRight
1,54765E+12;2300344;12831661;11480601;-8378911;584;302;743;746
1,54765E+12;-43748423;37585667;15409163;-9840687;900;360;818;755
1,54765E+12;-70629984;2359301;14802312;-14924735;745;440;903;764
1,54765E+12;-15170401;-7271042;5662197;-14612091;929;494;940;775
1,54765E+12;-60196406;-46680576;-27377236;-21943731;941;547;960;773
1,54765E+12;-15133226;47432813;25377087;-15748666;928;598;953;773
1,54765E+12;-1529275;58590703;-17847736;-15923836;921;646;961;778
1,54765E+12;-9836501;-42533673;-24555036;-13289103;845;663;967;774
1,54765E+12;-32463124;3838328;-20031144;-5490958;521;623;968;740
1,54765E+12;53400093;-29698524;32721433;-1229662;66;591;954;417
1,54765E+12;40304887;11163126;-3333928;38712423;29;573;935;11
1,54765E+12;39240238;72719145;-29293606;32840593;6;579;907;0
1,54765E+12;-45026004;8490852;-39727184;-6640079;3;579;903;0
1,54765E+12;-78136647;18221761;-320617;-2897846;1;561;825;94
1,54765E+12;18106046;13255252;-7028266;-15464723;1;559;675;220
1,54765E+12;-16706291;19813501;-2231927;-41259375;1;595;435;352
1,54765E+12;11878711;1606593;-5612281;-56531124;417;668;423;487
1,54765E+12;10114881;35295793;-109275065;-1526995;4;671;909;601
1,54765E+12;-20113175;-5588893;-22212805;-11856086;894;700;939;690
1,54765E+12;17414895;-13446016;-17477727;-2803026;926;712;960;696
1,54765E+12;12286769;-1721488;31241393;-8330988;935;688;966;690
1,54765E+12;25488439;-8687027;25377087;-10260514;947;461;965;736
1,54765E+12;9380272;-5855056;71740013;-97523775;943;310;962;751
1,54765E+12;85924304;-9128945;94842935;-75725822;942;402;963;750
1,54765E+12;21703694;-33904767;15866963;-56716146;868;453;952;750
1,54765E+12;-17166535;-38428658;96600485;5786192;478;347;914;733
1,54765E+12;88160074;-5807234;-34936255;-139196;74;207;919;701
1,54765E+12;12393234;-49555132;7808603;-38135803;60;232;753;674
1,54765E+12;76023054;12086405;17442821;-2292611;15;370;603;651
1,54765E+12;-22935371;-69942325;5359906;-1318822;3;423;501;648
1,54765E+12;-7345218;-11652167;28143433;-5291205;143;472;634;694
1,54765E+12;-7616617;14777703;13838716;-1654062;506;509;445;739
1,54765E+12;-21975441;-1584148;10916337;-74587426;567;543;465;763
1,54765E+12;-6887418;-10896266;30698597;-17119404;864;523;775;781
1,54765E+12;-12168087;-13701533;8973261;-144994;907;562;860;779
1,54765E+12;-15750549;16268214;7759559;-12615834;897;584;946;776
1,54765E+12;-14835124;-4098382;-11672762;-19793247;905;603;955;785
1,54765E+12;-19221486;14002776;68865454;-1404025;920;647;949;788
1,54765E+12;-15276867;5185199;18668042;-16927992;912;682;965;791
1,54765E+12;-10203893;10609508;-8694358;-15292618;879;689;971;786
1,54765E+12;-4875228;639349;-11728612;-11328059;677;643;971;767
1,54765E+12;40730748;11636983;-10662217;-27054098;155;567;969;632
1,54765E+12;1134464;18900171;6524564;44629264;25;519;945;151
1,54765E+12;-3106686;21548882;-11885692;40827174;10;531;913;10
1,54765E+12;23109904;10173;-36479127;19583229;0;506;899;0
1,54765E+12;5384341;10747912;-55642843;-12369595;0;520;885;8
1,54765E+12;-4888667;1514492;-17582446;-1877916;0;533;601;293
1,54765E+12;-5475098;11498578;-51277775;15905161;12;532;45;510
1,54765E+12;6095737;87037826;-12708092;2193127;180;561;79;579
1,54765E+12;-11742226;26456923;-94076735;-1691516;283;615;855;587
1,54765E+12;5009793;-1047564;-4675388;-6723426;726;671;904;638
1,54765E+12;19863592;49008846;-14866714;-13176882;879;659;938;658
1,54765E+12;17253453;-44603634;-54803337;-9564252;906;665;966;663
1,54765E+12;103340946;-9576098;-2860071;-298488;925;717;965;679
1,54765E+12;10068805;-14372263;-1385617;-15507714;928;733;965;682
1,54765E+12;51536083;-1643245;25377087;-96546955;914;709;964;695
1,54765E+12;14112732;-19402825;24043655;-8494925;920;398;954;695
1,54765E+12;9348332;13205162;9516233;-35875676;904;10;919;668
1,54765E+12;-15961036;303984;8776388;6672065;812;0;829;655
1,54765E+12;15140033;-12083263;30485666;-9566847;648;0;105;647
1,54765E+12;11344465;-28687978;40119883;-92226565;391;152;9;648
1,54765E+12;13010732;18793705;5901831;9377609;104;245;5;649
1,54765E+12;1198343;-8218581;6407453;-3399383;6;318;5;645
1,54765E+12;-1141742;27949703;16058774;-1194247;42;405;2;663
1,54765E+12;-559378;1219287;52204543;-12797649;462;426;165;718
1,54765E+12;1044056;889542;14993949;-101907;586;413;111;724
1,54765E+12;-11039556;-34224162;17682105;-101239395;761;366;909;731
1,54765E+12;-8117003;-22565362;5145929;-22109064;911;417;934;757
1,54765E+12;-18933855;-95387477;54546773;-18241663;939;552;956;758
1,54765E+12;-17123948;31782445;-257087;-12815166;942;625;969;704
1,54765E+12;-13647951;-43912485;-1570,7963;-1822765;940;648;972;610
1,54765E+12;-13839588;5131966;-17191494;-14182504;934;697;972;513
1,54765E+12;-9267;5403365;-32700488;-11261846;923;733;972;403
1,54765E+12;-41086796;11557046;-74141584;-64410157;899;740;971;404
1,54765E+12;-4342903;18935077;24788912;-24189384;870;725;964;375
1,54765E+12;-71694636;1457542;-21148154;-59485376;829;671;950;198
1,54765E+12;-30246556;27377758;-13056809;-8855673;702;532;904;56
1,54765E+12;8187863;12366182;13877113;-14423916;445;330;909;21
1,54765E+12;52068406;18205879;33838442;-21380222;391;350;893;77
1,54765E+12;57072264;20585287;24097762;37712505;93;492;749;379
1,54765E+12;283808;1515033;-12152728;20321505;22;585;514;546
1,54765E+12;3098832;9028588;-1304878;-55661645;2;622;144;665
1,54765E+12;15523307;-13222439;-21252003;-5341071;154;644;960;673
1,54765E+12;10972012;-30822514;-1555612;-8928822;521;675;872;676
1,54765E+12;-9415877;8560142;-13240417;-18699127;854;718;914;686
1,54765E+12;11637331;-3668682;-6714107;-15436846;871;633;944;681
1,54765E+12;23391078;8629257;18242182;-8188543;881;172;959;684
1,54765E+12;10317165;5605649;-34191;-52705956;938;472;962;712
1,54765E+12;19064231;13606586;-58171824;-13992453;943;612;964;704
1,54765E+12;632996;44771186;8553859;-8594964;879;509;962;707
1,54765E+12;86297804;28269097;23139575;-97221155;734;460;954;700
1,54765E+12;17311921;-13144074;39854592;-4723894;605;430;924;685
1,54765E+12;17572674;7692364;18989183;-26273875;704;458;928;569
1,54765E+12;13718811;-18200293;43476153;-30052402;775;438;928;485
1,54765E+12;8113338;37821285;20743237;-18255213;685;423;909;572
