Time;GyroX;GyroY;GyroZ;Accelerometer;HeelLeft;FrontLeft;mistake
1547631677237;-0.5830098;-0.08660324;0.6779382;-11.266539;915;0;0
1547631677287;-0.53829443;-0.25427702;0.673156;-9.363943;903;0;0
1547631677337;-0.5276479;-0.16325809;0.61618847;-11.517039;901;0;0
1547631677388;-0.50103164;-0.43261477;0.5837254;-8.362966;901;0;0
1547631677437;-0.4829326;-0.33573154;0.4815189;-15.744433;909;0;0
1547631677487;-0.35037485;-0.22181389;0.9089675;-9.339868;921;0;0
1547631677537;-0.4642925;0.05071927;0.6875201;-13.502081;926;0;0
1547631677587;-0.3503923;-0.12438962;0.88554513;-9.719645;918;0;0
1547631677637;-0.8342674;0.12365658;0.7253239;-15.47249;933;0;0
1547631677687;-0.5286951;0.5713335;0.5294282;-16.205929;940;14;0
1547631677737;-0.97000164;-0.0376293;0.7269122;-12.735458;943;42;0
1547631677787;-0.7922049;0.6618289;0.55443877;-13.037721;940;88;0
1547631677863;-0.54520595;0.4850968;0.520911;-10.272667;940;130;0
1547631677913;-1.1786731;0.58571506;0.49162436;-12.595982;945;129;0
1547631677963;-0.8800474;0.44464007;0.14774212;-10.451275;946;122;0
1547631678013;-0.5734279;0.6517234;-0.28394762;-15.142923;943;107;0
1547631678062;-0.8326617;0.52768284;0.16744688;-8.230202;934;173;0
1547631678113;-0.69586277;0.5356765;0.47513098;-5.1966434;880;269;0
1547631678163;-0.13850933;0.39940116;1.1836474;-1.3861758;808;275;0
1547631678213;-0.7874227;0.45741588;1.0164973;-2.1364613;618;228;0
1547631678262;-1.1318285;0.588909;1.315664;-0.1292007;628;261;0
1547631678313;-1.5065857;0.076270886;1.0649476;-1.2240691;769;361;0
1547631678362;-0.81510365;-0.12758356;0.28562313;-4.3072934;762;433;0
1547631678413;-0.5260422;0.031555552;-0.23071507;-2.8828104;576;485;0
1547631678463;-1.1563156;-0.044540804;-0.6326295;-2.9773335;657;535;0
1547631678512;-1.4251486;-0.44910812;-1.3539217;-7.899065;774;596;0
1547631678562;0.33524284;0.7209257;0.06469935;-7.966208;716;586;0
1547631678612;-0.37327355;0.7273136;0.08972738;-2.8295536;876;573;0
1547631678662;0.44809583;1.3006194;0.28508207;-6.6765475;890;597;0
1547631678713;-0.53668875;0.95621353;-0.26745427;-3.4299142;910;599;0
1547631678762;0.8137947;1.0073168;-0.11307988;-7.004697;912;572;0
1547631678812;1.0709165;1.1797903;-0.22752112;-5.431706;921;566;0
1547631678862;1.0411063;0.9349205;-0.14927801;-5.9625773;924;577;0
1547631678912;1.0054318;1.0025171;-0.106150925;-4.0862894;926;576;0
1547631678962;-0.39084902;0.17263052;-0.8492772;-5.0995636;935;638;0
1547631679012;0.0909142;0.3259228;-0.76623446;-8.556188;929;682;0
1547631679062;1.08741;0.20722294;-0.21580996;-3.8772948;930;693;0
1547631679112;1.0725049;0.40365976;-0.09178686;-6.5980654;926;713;0
1547631679162;0.5130395;0.2876128;-0.3989299;-4.1007504;928;727;0
1547631679212;0.27721065;0.042202063;-0.57513833;-7.5847063;920;729;0
1547631679262;1.048559;0.46647415;-0.0694292;-4.7266426;914;731;0
1547631679312;1.8906977;0.790128;-0.30311134;-3.7322826;891;735;0
1547631679362;0.91813046;0.2860071;-0.6251769;-3.2610369;917;734;0
1547631679413;0.20374973;0.047001716;-0.49848348;-7.3531103;936;711;0
1547631679462;1.1449186;0.8225911;0.2999872;-5.7173634;939;687;0
1547631679513;1.6048303;0.9588664;-0.067299895;-5.063574;946;675;0
1547631679563;1.3306913;0.61711353;-0.11466813;-2.3682964;946;686;0
1547631679612;-0.31471777;0.031031953;-0.6044075;0.054128114;951;722;0
1547631679663;0.93942344;0.0885231;-0.7130019;-9.741307;942;715;0
1547631679712;1.2189031;0.4824439;-0.37231365;-9.183975;943;658;0
1547631679787;0.81540036;0.44464007;0.23771384;-3.3698199;945;684;0
1547631679838;0.37622318;0.3770435;-0.36273178;-2.9236555;944;690;0
1547631679887;1.151289;0.6165899;-0.29778808;-6.3093534;944;698;0
1547631679938;0.4582013;0.3296578;-0.06675884;-1.8801762;920;717;0
1547631679987;-0.26787314;-0.3298672;-0.6422114;-4.902722;933;722;0
1547631680038;1.0538821;0.9391791;0.3037222;-8.3621235;925;728;0
1547631680088;1.2817174;0.35787976;0.8041081;-4.4061837;921;705;0
1547631680138;-0.2902308;-0.44910812;-0.907833;-2.0259736;920;723;0
1547631680187;-0.14117968;0.15240215;-0.4484449;-10.120204;909;735;0
1547631680237;1.246043;0.46273914;0.08227482;-4.82831;931;717;0
1547631680287;1.1810992;0.07840019;-0.46280897;-1.5947777;942;704;0
1547631680362;1.5665028;0.075206235;0.81634283;-7.6803403;949;713;0
1547631680387;1.2295495;0.085329145;0.70561916;-5.6154656;946;708;0
1547631680438;0.6157696;-0.25268877;-0.10456268;-5.0102406;944;713;0
1547631680487;0.025953045;-0.3085742;-0.6235712;-10.065885;945;725;0
1547631680537;0.82924086;-0.49595276;8.2030473E-4;-4.9088893;940;727;0
1547631680588;1.6101534;-0.5949653;-0.0044854963;-9.205151;937;721;0
1547631680637;0.36824703;-0.79033744;-0.2669132;-0.27278575;876;720;0
1547631680688;-1.0594323;-1.5281404;-2.2578104;-3.7514555;948;715;0
1547631680737;1.3615663;-1.7921739;0.014660765;-18.937178;926;713;0
1547631680788;2.0440075;1.1025943;1.565857;-5.757174;865;630;0
1547631680838;2.633283;0.66608745;0.12325515;9.863201;899;566;0
1547631680888;-1.1829318;-1.9454836;-2.6735651;-11.555998;815;552;0
1547631680938;0.82711154;3.1392713;0.82007784;-2.5134711;720;462;0
1547631680988;1.2401961;-0.23352505;0.8360476;10.285108;257;507;0
1547631681037;1.623994;-0.42462116;0.11102039;-1.6466553;474;481;0
1547631681088;0.6982888;-0.7046243;-0.15247196;-2.3139098;705;469;0
1547631681137;0.388999;-0.6998421;0.26378906;-3.6710296;576;461;0
1547631681187;0.25007078;-0.45497242;0.4942947;-2.3373826;714;387;0
1547631681237;-0.70064497;-0.6593854;0.08173377;-3.2243767;818;331;0
1547631681286;-0.012356931;-1.2736889;-1.3022949;-6.67378;870;246;0
1547631681338;0.0030717794;-0.049864057;0.8003731;-6.150005;885;179;0
1547631681388;-0.2338043;-1.8874514;0.38676497;-4.9613605;916;241;0
1547631681487;-1.3309183;1.3373586;1.1714126;-10.875824;923;255;0
1547631681488;-1.3309183;1.3373586;1.1714126;-10.875824;921;157;0
1547631681537;-0.5095489;-1.5936078;0.41870448;-15.156819;917;60;0
1547631681587;-0.54681164;-0.7152708;-0.8780228;-25.202305;917;9;0
1547631681637;-0.96202546;0.44943973;1.0500424;-7.442625;902;10;0
1547631681713;0.30969122;-0.617864;0.7146774;-11.734405;916;149;0
1547631681763;-1.2611749;0.25087363;0.9946806;-12.672194;824;103;0
1547631681813;-0.84863144;0.2817485;1.3625088;-9.452969;847;0;0
1547631681863;-0.8273384;0.17475982;1.1740656;-12.260123;849;0;0
1547631681913;-0.22261675;-0.19252726;0.7583281;-12.501764;844;0;0
1547631681963;-0.4690747;0.013997541;1.6600873;-9.486977;839;0;0
1547631682012;-0.72726125;-0.37884116;1.054301;-10.743961;848;0;0
1547631682062;0.30223867;-0.7413635;1.1399966;-9.36785;918;0;0
1547631682113;-0.30246556;-0.31976178;0.01891937;-19.448215;894;0;0
1547631682162;0.11805407;-0.6854606;0.61938244;-12.595511;921;0;0
1547631682213;-0.46961573;0.076270886;0.9185493;-10.938418;912;0;0
1547631682262;-0.5334948;0.046460666;1.5738506;-8.081522;907;0;0
1547631682313;-0.5712986;-0.1595231;0.84189445;-10.195162;904;0;0
1547631682363;-0.032585297;-0.4384616;0.5752082;-10.0489435;896;0;0
1547631682413;-0.8949525;0.36479127;0.7098778;-13.240664;903;0;0
1547631682463;0.111666165;-0.2894105;0.7061602;-12.827147;920;0;0
1547631682513;-0.3530452;-0.22287855;1.0564303;-10.793386;921;0;0
1547631682563;-0.365821;-0.3692593;1.1149862;-16.17449;924;0;0
1547631682612;-0.07304203;0.3211406;0.87915725;-16.369646;932;0;0
1547631682662;0.10367256;-0.43313837;1.1501197;-18.510778;938;0;0
1547631682712;-0.6388952;0.93811446;1.1336088;-13.66798;938;0;0
1547631682763;-1.5369369;1.4225307;0.8748987;-17.377825;944;5;0
1547631682814;0.20268509;0.4132416;0.3755774;-18.427662;947;116;0
1547631682863;-0.5361651;0.476056;0.93984234;-11.640178;943;143;0
1547631682913;-0.5760808;1.0722605;0.7657807;-19.475548;946;195;0
1547631682963;-0.41053635;0.32806954;0.104091436;-17.38045;947;182;0
1547631683013;-0.609085;0.6794043;-0.3185575;-22.050865;948;170;0
1547631683062;-0.41744784;0.32698745;-0.34463271;-15.940882;946;234;0
1547631683113;-0.58088046;0.42867032;0.017854718;-9.944556;934;260;0
1547631683163;-0.7735823;0.55164623;0.40699333;-6.5911703;905;332;0
1547631683213;-2.4035628;0.2056347;0.33405602;-3.4609048;878;432;0
1547631683263;-1.2681038;0.16304865;0.25261897;-8.2814865;728;470;0
1547631683312;-1.6178504;0.01665044;1.7175785;-1.5179046;417;402;0
1547631683387;-0.6484771;0.7432834;1.953931;-1.3679032;193;282;0
1547631683413;-0.8214916;1.0392563;2.026851;-0.96109;348;334;0
1547631683463;-2.282716;-0.111090206;0.5028119;-1.8987457;544;487;0
1547631683513;-1.3868212;0.6554409;-0.043877576;-9.878754;98;450;0
1547631683563;0.43319073;0.5133188;-0.05984734;0.11977712;13;443;0
1547631683613;0.36611772;-0.5135282;-0.18174113;-4.131626;173;530;0
1547631683662;-0.5782101;0.8012981;-1.0675306;-10.456618;254;560;0
1547631683712;-1.0008765;0.45741588;-0.6741509;-5.9605665;692;602;0
1547631683763;-0.49783772;0.01665044;-0.55703926;-8.903078;790;628;0
1547631683813;-0.5505292;0.65278804;-0.67680377;-5.9763007;870;642;0
1547631683862;1.0182077;0.31049407;-0.0071383966;-8.733588;884;654;0
1547631683937;0.77281433;0.58571506;-0.23710299;-5.282049;887;653;0
1547631683988;-0.4435405;0.6022084;-0.685321;-5.2139397;886;675;0
1547631684037;2.4496393;0.73263687;-0.16418312;-11.126507;884;695;0
1547631684088;1.8017906;0.9247976;0.93186617;-2.8598356;854;703;0
1547631684138;0.22930136;-0.23884831;-0.7944564;-10.078192;908;705;0
1547631684188;1.2018687;0.5936912;0.098244585;-11.072292;923;712;0
1547631684238;1.6303818;0.35414475;-0.5112593;-3.239211;925;687;0
1547631684288;0.9878738;-0.19945623;-0.8679173;-4.701465;939;694;0
1547631684338;0.97403336;0.18327703;-0.71406657;-4.591236;936;704;0
1547631684388;1.2327435;0.12098622;-0.6507286;-3.675799;935;710;0
1547631684438;1.1007268;0.11672762;-0.21687461;-4.310492;932;720;0
1547631684488;0.25699973;0.07787659;-0.5948257;-2.2598007;930;727;0
1547631684538;0.49600512;0.26525515;-0.4244815;-4.8217115;932;726;0
1547631684588;0.7589739;0.51117206;-0.13383184;-3.4945192;928;730;0
1547631684637;0.64132124;0.21999875;-0.29513517;-1.77554;915;737;0
1547631684687;0.41296235;0.050195668;-0.17428859;-4.5170445;905;741;0
1547631684738;0.31766737;0.18008307;-0.17695893;-4.3117847;899;743;0
1547631684788;1.3945705;0.7411366;-0.013526302;-4.2694077;889;744;0
1547631684838;0.81485933;0.6570467;-0.32388076;1.0118567;880;744;0
1547631684888;-0.015009832;-0.105243355;-1.4295119;-2.0071454;903;736;0
1547631684938;2.0360138;0.87210613;0.052988198;-9.328997;930;696;0
1547631684988;0.819659;0.55962235;0.35854298;-5.840119;936;482;0
1547631685038;1.0549468;1.4954505;0.45649087;1.8101218;942;607;0
1547631685087;-0.069848076;0.16730726;-0.9642595;-7.0137854;939;690;0
1547631685137;1.0496236;0.23383921;0.2957286;-3.2595525;930;707;0
1547631685188;0.88406163;0.042202063;-0.39786527;-3.4650133;932;711;0
1547631685238;0.24155357;-0.42783254;-0.64008206;-5.3410234;933;721;0
1547631685287;0.20694369;-0.5246983;-0.015132004;-8.112953;938;718;0
1547631685338;1.2247499;-0.4970174;0.3473729;-7.662796;940;703;0
1547631685388;1.8129781;-0.2649235;0.45916122;-4.8093476;929;690;0
1547631685438;0.5598842;-0.7253937;-0.893469;-5.0681133;926;687;0
1547631685488;1.4403504;-0.6732259;-0.35740852;-10.791308;911;683;0
1547631685538;2.298459;-0.19519763;0.60767126;-6.604281;866;665;0
1547631685588;2.0807292;-0.060510565;-0.06091199;-5.337145;837;626;0
1547631685638;2.2175455;1.1984129;-0.43832198;-1.4261206;752;548;0
1547631685688;1.8342712;0.716126;-0.46335;-2.3687177;661;448;0
1547631685737;1.1896164;0.6714107;-0.12957324;-2.2344224;465;386;0
1547631685788;0.66634923;0.13482669;-0.4723908;-2.696714;706;373;0
1547631685861;-0.18695967;-0.15580554;-0.08859291;-3.703016;739;397;0
1547631685913;-0.25562093;-0.31815606;-0.07475245;-2.6003616;754;365;0
1547631685962;-0.11082841;-0.76372117;-0.5953667;-8.107763;799;400;0
1547631686012;-0.53829443;-1.4003824;-0.69863784;-14.0631485;850;362;0
1547631686061;-0.7741059;-0.21968459;-0.10295697;-10.966564;852;207;0
1547631686112;-0.672423;-0.2846283;-7.5049157E-4;-12.213742;867;81;0
1547631686162;-0.7554832;0.5873033;0.90844387;-11.484832;854;50;0
1547631686212;-0.9311506;-0.40706313;0.5762728;-8.687907;840;46;0
1547631686262;-0.22526965;-0.14090043;-0.24668483;-16.391058;838;24;0
1547631686312;-0.9226334;0.58836794;0.42455134;-9.926647;827;18;0
1547631686362;-0.44671702;-0.16432275;0.38037705;-14.684808;787;0;0
1547631686412;-0.721938;0.20935224;0.3649309;-11.883879;811;0;0
1547631686462;-0.15873769;-0.5736723;0.60447735;-11.726158;777;0;0
1547631686512;-0.7772998;0.050178215;0.5885076;-10.240565;735;0;0
1547631686562;-0.32323498;-0.34424874;0.36334264;-11.542322;772;0;0
1547631686612;-0.15234978;-0.27024677;0.34524357;-10.545214;802;0;0
1547631686662;-0.4722861;-0.3064449;0.3037222;-6.973649;774;0;0
1547631686712;-0.50794315;-0.30963886;0.26752406;-7.5102086;760;0;0
1547631686763;-0.390308;-0.43048546;-0.06995279;-11.030834;770;0;0
1547631686813;-0.30885348;-0.24204226;-0.022043508;-8.625428;738;0;0
1547631686863;-0.36795032;-0.4629486;-0.0018151425;-6.357199;738;0;0
1547631686913;-0.57768655;-0.02804744;-0.05078908;-8.049364;672;0;0
1547631686963;-0.5185897;-0.24256586;0.03436553;-6.6565895;682;0;0
1547631687013;-0.5297772;-0.38257617;0.13496631;-7.731605;749;0;0
1547631687062;-0.6910631;-0.3330612;0.017854718;-9.315685;668;0;0
1547631687113;-0.66179395;-0.33147293;0.47406632;-7.352239;719;0;0
1547631687162;-0.60962605;-0.5923124;0.45490262;-8.72879;676;0;0
1547631687213;-0.3988252;-0.31922072;0.14828317;-8.635493;742;0;0
1547631687263;-0.30300662;-0.057316612;0.29147;-7.269476;715;0;0
1547631687313;-1.0961715;0.29558897;0.8754397;-6.6568384;737;0;0
1547631687363;-0.8241445;0.120462626;0.9041853;-7.722909;673;0;0
1547631687413;-0.68680453;0.023038346;0.85254097;-8.35019;691;0;0
1547631687463;-0.6250548;0.11779227;0.8967327;-8.80527;677;0;0
1547631687513;-0.7267376;0.08585274;1.0484368;-8.672114;683;0;0
1547631687563;-0.5004906;0.114057265;0.834983;-8.691977;673;0;0
1547631687612;-0.50316095;0.2168048;0.8956681;-9.738837;671;0;0
1547631687663;-0.42915902;0.40791836;0.8174075;-10.711026;727;0;0
1547631687713;-0.291278;0.05178392;0.8759633;-10.767568;755;0;0
1547631687762;-0.6133436;0.1561197;0.6390872;-10.932058;810;34;0
1547631687813;-0.32854077;0.5537581;0.28349382;-14.657025;872;128;0
1547631687863;-0.5872684;0.22745131;0.4942947;-10.978641;888;219;0
1547631687913;-0.4967556;0.44942227;0.2999872;-11.935258;893;260;0
1547631687962;-0.39828414;0.42069417;0.10515609;-11.910397;893;296;0
1547631688013;-0.33068752;0.34084535;0.15041247;-9.282932;891;299;0
1547631688062;-0.6995803;0.4462458;0.084404126;-6.6471276;863;326;0
1547631688138;-0.5851391;0.12897983;0.1850049;-3.2102127;801;357;0
1547631688163;-0.633572;0.01452114;0.1764877;-4.946124;782;356;0
1547631688213;-0.5861863;-0.11376056;0.30265754;-6.808315;667;418;0
1547631688287;-1.4187607;-0.056793015;0.182352;-3.579724;710;461;0
1547631688338;-0.96839595;0.43399358;0.6412165;-4.681162;411;518;0
1547631688388;-0.6538003;0.049131017;0.3319267;-1.2540829;553;531;0
1547631688438;-0.5728869;-0.13931218;-0.048136182;-5.218;587;541;0
1547631688487;-0.43715262;-0.17390461;-0.15992452;-4.9943814;667;550;0
1547631688537;-0.0027750735;-0.013665928;-0.31801644;-6.936702;717;570;0
1547631688587;0.58171827;0.19071212;-0.5682094;-6.1162663;744;595;0
1547631688637;0.6370626;0.15027285;-0.2812947;-7.282836;832;621;0
1547631688688;-0.040561453;0.14653784;-0.2019695;-7.9040546;904;642;0
1547631688737;1.8241483;0.039008107;0.4969476;-9.657692;928;627;0
1547631688788;0.91334826;0.9524785;-0.05771804;-2.1100194;938;581;0
1547631688838;-0.15821409;-0.061575215;-0.572468;-9.040755;944;624;0
1547631688888;0.16222836;0.426541;-0.36114353;-12.38238;942;649;0
1547631688937;0.7807905;0.1513375;0.25048965;-4.7119994;943;622;0
1547631688988;0.41030946;0.30197686;-0.24349089;-6.628606;941;644;0
1547631689037;0.40657446;0.28281316;-0.27223647;-9.814139;936;670;0
1547631689087;1.3221742;0.55484015;-0.06462954;-4.808457;925;679;0
1547631689138;-0.43235296;0.20669934;-0.81627303;-6.4542217;926;681;0
1547631689188;0.1452114;0.23596852;-0.4196993;-8.141818;923;684;0
1547631689238;0.60779345;0.45635125;-0.26371926;-5.924969;912;687;0
1547631689288;0.5896944;0.22586305;-0.56075686;-5.0175;901;686;0
1547631689338;0.7094589;0.08000589;-0.44950956;-5.37483;904;687;0
1547631689388;0.6125931;0.07946484;-0.32388076;-7.480051;903;691;0
1547631689438;0.84733987;0.30145326;-0.32440436;-4.300149;897;693;0
1547631689488;0.8494692;0.24129176;-0.30843458;-5.377588;897;695;0
1547631689538;0.3277903;0.056583576;-0.34356806;-5.8705726;909;699;0
1547631689587;0.7131939;0.23649211;-0.17695893;-6.3657994;916;704;0
1547631689637;1.2524483;0.32594025;-0.2600017;-3.8837974;921;700;0
1547631689687;0.7334223;0.3509508;-0.3664668;-3.3475728;927;694;0
1547631689737;0.033946656;0.17847736;-0.40851176;-6.0625978;928;683;0
1547631689788;0.7169289;0.34615114;0.05618215;-8.091444;923;681;0
1547631689837;1.0948625;0.38395497;-0.044942226;-2.9712427;917;667;0
1547631689888;0.6828601;0.28759536;-0.480908;-3.8461223;924;659;0
1547631689937;0.49174652;-0.017400933;-0.4851666;-6.7655253;931;651;0
1547631689988;1.077828;0.059236474;-0.06250024;-7.233027;933;627;0
1547631690038;1.1507654;0.18805923;-0.015132004;-6.1101556;935;533;0
1547631690087;0.85692173;0.08107054;-0.16311847;-5.5010138;939;494;0
1547631690138;0.82869977;-0.3367962;-0.22593287;-5.749465;941;436;0
1547631690213;0.44703117;-0.4885002;-0.21474531;-7.0249615;943;441;0
1547631690262;0.20216149;-0.47413614;-0.2578724;-6.788692;941;475;0
1547631690313;0.6376037;-0.46827182;-0.17854719;-7.8385015;937;504;0
1547631690363;0.79995424;-0.22500785;-0.39360666;-4.804406;926;501;0
1547631690413;0.57904786;-0.59124774;-1.027615;-4.2167926;920;480;0
1547631690462;0.25165904;0.021450097;-0.9642595;-12.202977;921;437;0
1547631690515;1.4472619;-0.282499;-0.03375467;-6.7436805;844;445;0
1547631690563;1.5244578;1.0451032;0.063111104;-1.3657771;679;441;0
1547631690613;1.5494684;-0.325085;-0.26797786;-1.1806861;620;377;0
1547631690662;0.9101543;1.1717966;0.0029496064;-1.8235965;480;270;0
1547631690712;0.7483274;0.1385617;-0.2972645;-1.1794317;693;11;0
1547631690763;-0.2364572;-0.328279;-0.30311134;-5.43478;773;0;0
1547631690812;-0.23912756;-0.23937191;0.23610814;-6.859445;844;0;0
1547631690862;-0.12892747;-0.5955063;0.24888395;-4.995262;856;0;0
1547631690913;-0.3008773;-0.575278;0.08866273;-8.531593;863;0;0
1547631690962;-0.5233719;-0.44432592;0.09025098;-10.554254;857;0;0
1547631691012;-0.3493102;0.17475982;0.3755774;-10.654849;855;0;0
